FILE,BILL_NO,RUNNING_BIL,WO_NO,JOB,BILL_PERIOD,TAX_AMT,CURRENT_BILL_AMOUNT,TOTAL_AMT,TDS,RETENTION,SUB_CONTRACT_LABOUR,PF_OR_EPS_RECOVERED,ESI_EMPLOYERS_CONTRIBUTION,ESI_EMPLOYEES_CONTN_SUB_WORKER,ROUNDING_OFF
EE917BIL8001111.pdf,EE917BIL8001111,1,EE917WOD8000197,MukkolaKL/TNBorderRoadProject,26-Aug-2018 - 25-Sep-2018,45020.28,250112.70,295132.98,2501.00,12506.00,0.00,0.00,0.00,0.00,-0.02
EE500BIL8000722.pdf,EE500BIL8000722,5,EE500WOD7000236,Yadgiri Warangal Road Project,21-Feb-2018 - 20-Mar-2018,303724.40,1687357.80,1991082.20,16874.00,42184.00,19910.00,0.00,0.00,2000.00,0.20
EE500BIL8001897.pdf,EE500BIL8001897,10,EE500WOD7000236,Yadgiri Warangal Road Project,21-Jul-2018 - 20-Aug-2018,298783.62,1659909.00,1958692.62,16599.00,41498.00,19586.00,0.00,0.00,6883.00,-0.38
EE500BIL8001654.pdf,EE500BIL8001654,9,EE500WOD7000236,Yadgiri Warangal Road Project,21-Jun-2018 - 20-Jul-2018,115527.32,641818.50,757345.82,6418.00,16045.00,7573.00,0.00,0.00,4850.00,-0.18
EE500BIL8002484.pdf,EE500BIL8002484,12,EE500WOD7000236,Yadgiri Warangal Road Project,21-Sep-2018 - 20-Oct-2018,386003.88,2144466.00,2530469.88,21445.00,53612.00,25304.00,0.00,0.00,0.00,-0.12
EE738BIL8000740.pdf,EE738BIL8000740,2,EE738WOD8000143,Villukuri Kanyakumari Road Project,21-Sep-2018 - 20-Oct-2018,207545.91,1153032.90,1360578.81,11530.00,57652.00,0.00,0.00,6022.00,2219.00,-0.19
EE500BIL8001102.pdf,EE500BIL8001102,7,EE500WOD7000236,Yadgiri Warangal Road Project,21-Apr-2018 - 20-May-2018,206910.18,1149501.00,1356411.18,11495.00,28738.00,13564.00,0.00,0.00,7715.00,0.18
EE500BIL8002323.pdf,EE500BIL8002323,11,EE500WOD7000236,Yadgiri Warangal Road Project,21-Aug-2018 - 20-Sep-2018,324560.78,1803115.50,2127676.28,18031.00,45078.00,21276.00,0.00,0.00,0.00,0.28
EE500BIL9000166.pdf,EE500BIL9000166,13,EE500WOD7000236,Yadgiri Warangal Road Project,21-Oct-2018 - 20-Dec-2018,494847.38,2749152.21,3243999.59,27492.00,68729.00,32439.00,0.00,0.00,0.00,-0.41
EE889BIL8000215.pdf,EE889BIL8000215,8,EE889WOD7000057,Upgradation works at AFA hyderabad,01-May-2018 - 25-Jun-2018,304511.58,1691731.00,1996242.58,16917.00,169173.00,0.00,0.00,0.00,17468.00,-0.42
EE889BIL8000307.pdf,EE889BIL8000307,10,EE889WOD7000057,Upgradation works at AFA hyderabad,26-Jul-2018 - 25-Aug-2018,173566.35,964257.50,1137823.85,9643.00,96426.00,0.00,0.00,0.00,13888.00,-0.15
EE889BIL9000031.pdf,EE889BIL9000031,12,EE889WOD7000057,Upgradation works at AFA hyderabad,26-Sep-2018 - 30-Sep-2018,36367.20,202040.00,238407.20,2020.00,20204.00,0.00,0.00,0.00,0.00,0.20
EE738BIL8000489.pdf,EE738BIL8000489,1,EE738WOD8000143,Villukuri Kanyakumari Road Project,20-Jul-2018 - 20-Aug-2018,691903.54,3843908.60,4535812.14,38439.00,192195.00,0.00,0.00,8264.00,3045.00,0.14
EE889BIL8000281.pdf,EE889BIL8000281,9,EE889WOD7000057,Upgradation works at AFA hyderabad,27-Jun-2018 - 25-Jul-2018,147321.00,818450.00,965771.00,8185.00,81845.00,0.00,0.00,0.00,24180.00,0.00
EE889BIL8000340.pdf,EE889BIL8000340,11,EE889WOD7000057,Upgradation works at AFA hyderabad,26-Aug-2018 - 25-Sep-2018,167991.66,933287.00,1101278.66,9333.00,93329.00,0.00,0.00,0.00,11719.00,-0.34
EE889BIL8000178.pdf,EE889BIL8000178,7,EE889WOD7000057,Upgradation works at AFA hyderabad,01-Apr-2018 - 30-Apr-2018,122400.00,680000.00,802400.00,6800.00,68000.00,0.00,0.00,0.00,8236.00,0.00
EE889BIL8000153.pdf,EE889BIL8000153,6,EE889WOD7000057,Upgradation works at AFA hyderabad,26-Feb-2018 - 31-Mar-2018,200754.00,1115300.00,1316054.00,11153.00,111530.00,0.00,0.00,0.00,8618.00,0.00
E8519BIL8000593.pdf,Mobile,MISSING,E8519WOD5000595,4 LANING OF MH-KNT BORDER TO SANGAREDDY,01-Jul-2018 - 10-Jul-2018,127224.00,706800.00,834024.00,7068.00,0.00,0.00,0.00,0.00,0.00,0.00
E5276FBL6000606.pdf,Mobile,MISSING,E5276WOD2000086,HKRP,24-Oct-2016 - 24-Oct-2016,0.00,0.00,0.00,0.00,-142135.00,0.00,0.00,0.00,0.00,0.00
EC646BIL8001532.pdf,EC646BIL8001532,7,EC646WOD7000273,Hospet Chitradurga Road Project,21-Apr-2018 - 20-May-2018,20124.92,111805.13,131930.05,1118.00,5590.00,1319.00,3500.00,0.00,0.00,0.05
EC646BIL8002589.pdf,EC646BIL8002589,8,EC646WOD7000273,Hospet Chitradurga Road Project,21-May-2018 - 20-Aug-2018,164361.02,913116.78,1077477.80,9131.00,45656.00,10774.00,14000.00,0.00,0.00,-0.20
EC646BIL8002170.pdf,EC646BIL8002170,17,EC646WOD7000098,Hospet Chitradurga Road Project,21-Jun-2018 - 20-Jul-2018,43945.60,244142.26,288087.86,2441.00,12207.00,2881.00,7500.00,750.00,0.00,-0.14
EC646BIL8003145.pdf,EC646BIL8003145,10,EC646WOD7000273,Hospet Chitradurga Road Project,21-Aug-2018 - 20-Oct-2018,254186.68,1412148.35,1666335.03,14121.00,70607.00,16663.00,10000.00,0.00,0.00,0.03
EC646BIL8004072.pdf,EC646BIL8004072,12,EC646WOD7000273,Hospet Chitradurga Road Project,21-Oct-2018 - 20-Nov-2018,65358.10,363100.63,428458.73,3631.00,18155.00,4284.00,5000.00,0.00,0.00,-0.27
EC646BIL9000519.pdf,EC646BIL9000519,13,EC646WOD7000273,Hospet Chitradurga Road Project,21-Nov-2018 - 31-Jan-2019,192784.06,1071022.59,1263806.65,10710.00,53551.00,12638.00,7500.00,0.00,0.00,-0.35
EC646BIL8003235.pdf,EC646BIL8003235,11,EC646WOD7000273,Hospet Chitradurga Road Project,21-Aug-2018 - 20-Oct-2018,57213.20,317851.22,375064.42,3179.00,15893.00,3750.00,5000.00,0.00,0.00,0.42
EC646BIL9000770.pdf,EC646BIL9000770,18,EC646WOD7000098,Hospet Chitradurga Road Project,21-Jul-2018 - 20-Feb-2019,492083.14,2733795.44,3225878.58,27338.00,136690.00,32258.00,0.00,0.00,0.00,-0.42
EC646BIL8001046.pdf,EC646BIL8001046,6,EC646WOD7000273,Hospet Chitradurga Road Project,21-Mar-2018 - 20-Apr-2018,63807.94,354488.64,418296.58,3545.00,17724.00,4183.00,14500.00,0.00,0.00,-0.42
EC646BIL8002778.pdf,EC646BIL8002778,9,EC646WOD7000273,Hospet Chitradurga Road Project,21-Jul-2018 - 20-Aug-2018,88331.34,490729.73,579061.07,4907.00,24536.00,5790.00,10000.00,0.00,0.00,0.07
EC646BIL8000816.pdf,EC646BIL8000816,13,EC646WOD7000098,Hospet Chitradurga Road Project,21-Feb-2018 - 20-Mar-2018,83144.00,461911.24,545055.24,4619.00,23096.00,5451.00,10000.00,750.00,0.00,0.24
EC646BIL8001835.pdf,EC646BIL8001835,16,EC646WOD7000098,Hospet Chitradurga Road Project,21-May-2018 - 20-Jun-2018,76419.42,424552.38,500971.80,4246.00,21228.00,5009.00,6847.00,0.00,0.00,-0.20
EH321BIL8000510.pdf,EH321BIL8000510,1,EH321WOD8000161,BIAL Runway,21-May-2018 - 20-Aug-2018,77955.28,433085.06,511040.34,4331.00,21654.00,0.00,0.00,0.00,5633.00,0.34
EC646BIL8001368.pdf,EC646BIL8001368,15,EC646WOD7000098,Hospet Chitradurga Road Project,21-Apr-2018 - 20-May-2018,62577.92,347655.22,410233.14,3477.00,17383.00,4102.00,15000.00,1250.00,0.00,0.14
EC646BIL8000939.pdf,EC646BIL8000939,14,EC646WOD7000098,Hospet Chitradurga Road Project,21-Mar-2018 - 20-Apr-2018,75632.78,420182.28,495815.06,4202.00,21009.00,4958.00,0.00,0.00,0.00,0.06
EE917BIL9001017.pdf,EE917BIL9001017,2,EE917WOD9000094,MukkolaKL/TNBorderRoadProject,01-Jul-2019 - 31-Jul-2019,19510.59,108392.21,127902.80,1084.00,0.00,12658.00,25784.00,0.00,0.00,-0.20
EE917BIL9001482.pdf,EE917BIL9001482,1,EE917WOD9000141,MukkolaKL/TNBorderRoadProject,01-Nov-2019 - 30-Nov-2019,196333.20,1090740.00,1287073.20,10907.00,0.00,0.00,0.00,0.00,0.00,0.20
EE917BIL9000465.pdf,EE917BIL9000465,2,EE917WOD8000197,MukkolaKL/TNBorderRoadProject,26-Sep-2018 - 25-Mar-2019,138127.46,767374.80,905502.26,7674.00,38369.00,0.00,0.00,0.00,0.00,0.26
EH321BIL9000610.pdf,EH321BIL9000610,3,EH321WOD8000161,BIAL Runway,21-Dec-2018 - 20-Feb-2019,128029.60,711275.87,839305.47,7113.00,35564.00,0.00,0.00,0.00,0.00,0.47
EE917BIL9000904.pdf,EE917BIL9000904,1,EE917WOD9000094,MukkolaKL/TNBorderRoadProject,01-Apr-2019 - 30-Apr-2019,20025.00,111250.00,131275.00,1113.00,0.00,0.00,0.00,0.00,0.00,0.00
EE917BIL9001207.pdf,EE917BIL9001207,7,EE917WOD8000197,MukkolaKL/TNBorderRoadProject,01-Sep-2019 - 05-Oct-2019,19616.31,108979.52,128595.83,1090.00,5449.00,0.00,25134.00,0.00,0.00,-0.17
EE917BIL9001089.pdf,EE917BIL9001089,6,EE917WOD8000197,MukkolaKL/TNBorderRoadProject,01-Jul-2019 - 25-Aug-2019,84133.65,467409.22,551542.87,4674.00,23370.00,0.00,0.00,0.00,0.00,-0.13
EC564BIL8003184.pdf,EC564BIL8003184,1,EC564WOD8000536,Jabalpur Lakhnadon Road Project,01-May-2018 - 30-Jun-2018,71502.18,397234.40,468736.58,3972.00,19862.00,0.00,7988.00,0.00,0.00,-0.42
EE738BIL9000071.pdf,EE738BIL9000071,3,EE738WOD8000143,Villukuri Kanyakumari Road Project,21-Oct-2018 - 20-Dec-2018,243593.64,1353298.00,1596891.64,13533.00,67665.00,0.00,0.00,0.00,0.00,-0.36
EE917BIL9000911.pdf,EE917BIL9000911,4,EE917WOD8000197,MukkolaKL/TNBorderRoadProject,03-Jun-2019 - 30-Jun-2019,67561.67,375342.66,442904.33,3753.00,18767.00,0.00,0.00,0.00,0.00,0.33
EE917BIL9000999.pdf,EE917BIL9000999,5,EE917WOD8000197,MukkolaKL/TNBorderRoadProject,01-Jul-2019 - 31-Jul-2019,55715.49,309530.50,365245.99,3095.00,15477.00,236738.00,0.00,0.00,0.00,-0.01
EH321BIL9000266.pdf,EH321BIL9000266,2,EH321WOD8000161,BIAL Runway,21-Aug-2018 - 20-Dec-2018,166671.70,925954.00,1092625.70,9260.00,46298.00,0.00,0.00,0.00,0.00,-0.30
EE737BIL0000006.pdf,EE737BIL0000006,4,EE737WOD8000281,TN/KL Border Villukuri Road Project,21-Sep-2019 - 20-Nov-2019,108745.20,604140.00,712885.20,6041.00,30207.00,0.00,13382.50,0.00,0.00,-0.30
EE917BIL9000903.pdf,EE917BIL9000903,3,EE917WOD8000197,MukkolaKL/TNBorderRoadProject,26-May-2019 - 25-Jun-2019,45076.50,250425.00,295501.50,2504.00,12521.00,0.00,0.00,0.00,0.00,-0.50
EE737BIL9000495.pdf,EE737BIL9000495,2,EE737WOD8000281,TN/KL Border Villukuri Road Project,21-Mar-2019 - 20-Apr-2019,92191.68,512176.00,604367.68,5122.00,25609.00,0.00,0.00,0.00,0.00,-0.32
EE917BIL0000278.pdf,EE917BIL0000278,8,EE917WOD8000197,MukkolaKL/TNBorderRoadProject,30-Dec-2019 - 17-Jan-2020,30967.43,172041.30,203008.73,1720.00,8602.00,0.00,21907.00,0.00,0.00,-0.27
EE737BIL9000632.pdf,EE737BIL9000632,3,EE737WOD8000281,TN/KL Border Villukuri Road Project,21-Apr-2019 - 15-Jul-2019,125105.04,695028.00,820133.04,6950.00,34751.00,0.00,0.00,0.00,0.00,0.04
EE500BIL9002184.pdf,EE500BIL9002184,22,EE500WOD7000236,Yadgiri Warangal Road Project,21-Sep-2019 - 20-Oct-2019,79181.50,439897.31,519078.81,4399.00,10997.00,5190.00,14669.00,0.00,0.00,-0.19
EE500BIL9001850.pdf,EE500BIL9001850,20,EE500WOD7000236,Yadgiri Warangal Road Project,21-Jul-2019 - 20-Aug-2019,162049.76,900276.51,1062326.27,9003.00,22507.00,10623.00,0.00,0.00,0.00,0.27
EE500BIL9001438.pdf,EE500BIL9001438,18,EE500WOD7000236,Yadgiri Warangal Road Project,21-May-2019 - 20-Jun-2019,305192.48,1695513.90,2000706.38,16955.00,42388.00,20007.00,0.00,0.00,0.00,0.38
EE500BIL9001039.pdf,EE500BIL9001039,16,EE500WOD7000236,Yadgiri Warangal Road Project,21-Mar-2019 - 30-Apr-2019,249218.56,1384547.76,1633766.32,13845.00,34614.00,16337.00,0.00,0.00,0.00,0.32
EE500BIL0000273.pdf,EE500BIL0000273,25,EE500WOD7000236,Yadgiri Warangal Road Project,21-Dec-2019 - 20-Jan-2020,123195.54,684419.79,807615.33,6844.00,17110.00,8076.00,2845.00,0.00,0.00,0.33
EE500BIL0000217.pdf,EE500BIL0000217,24,EE500WOD7000236,Yadgiri Warangal Road Project,21-Nov-2019 - 20-Dec-2019,163737.36,909652.00,1073389.36,9097.00,22741.00,10733.00,10015.00,0.00,0.00,0.36
EE738BIL9000677.pdf,EE738BIL9000677,6,EE738WOD8000143,Villukuri Kanyakumari Road Project,21-Apr-2019 - 20-May-2019,127440.00,708000.00,835440.00,7080.00,35400.00,0.00,0.00,0.00,0.00,0.00
EE500BIL9001662.pdf,EE500BIL9001662,19,EE500WOD7000236,Yadgiri Warangal Road Project,21-Jun-2019 - 20-Jul-2019,221075.96,1228199.94,1449275.90,12282.00,30705.00,14492.00,0.00,0.00,0.00,-0.10
EE500BIL9002292.pdf,EE500BIL9002292,23,EE500WOD7000236,Yadgiri Warangal Road Project,21-Oct-2019 - 20-Nov-2019,101310.22,562834.68,664144.90,5628.00,14071.00,6641.00,15253.00,0.00,0.00,-0.10
EE738BIL9000553.pdf,EE738BIL9000553,5,EE738WOD8000143,Villukuri Kanyakumari Road Project,21-Mar-2019 - 20-Apr-2019,163336.48,907424.94,1070761.42,9074.00,45371.00,0.00,0.00,0.00,0.00,0.42
EE738BIL9000850.pdf,EE738BIL9000850,8,EE738WOD8000143,Villukuri Kanyakumari Road Project,21-Jun-2019 - 20-Jul-2019,119158.88,661993.83,781152.71,6620.00,33100.00,0.00,0.00,0.00,0.00,-0.29
EE889BIL9000249.pdf,EE889BIL9000249,13,EE889WOD7000057,Upgradation works at AFA hyderabad,13-Aug-2019 - 25-Aug-2019,180720.54,1004003.00,1184723.54,10040.00,100400.00,0.00,0.00,0.00,0.00,-0.46
EE738BIL9000762.pdf,EE738BIL9000762,7,EE738WOD8000143,Villukuri Kanyakumari Road Project,21-May-2019 - 20-Jun-2019,157560.61,875336.76,1032897.37,8753.00,43767.00,0.00,0.00,0.00,0.00,0.37
EE500BIL0000434.pdf,EE500BIL0000434,26,EE500WOD7000236,Yadgiri Warangal Road Project,21-Jan-2020 - 20-Feb-2020,169359.98,940888.90,1110248.88,9409.00,23522.00,11102.00,1944.00,0.00,0.00,-0.12
EE500BIL9002007.pdf,EE500BIL9002007,21,EE500WOD7000236,Yadgiri Warangal Road Project,21-Aug-2019 - 20-Sep-2019,103223.28,573462.90,676686.18,5735.00,14337.00,6766.00,25346.00,0.00,0.00,0.18
EE738BIL9000313.pdf,EE738BIL9000313,4,EE738WOD8000143,Villukuri Kanyakumari Road Project,21-Feb-2019 - 20-Mar-2019,339399.12,1885550.72,2224949.84,18856.00,94278.00,0.00,0.00,0.00,0.00,-0.16
EE738BIL0000026.pdf,EE738BIL0000026,10,EE738WOD8000143,Villukuri Kanyakumari Road Project,21-Sep-2019 - 20-Oct-2019,92459.14,513661.90,606121.04,5137.00,25683.00,0.00,0.00,0.00,0.00,0.04
EE500BIL9000852.pdf,EE500BIL9000852,15,EE500WOD7000236,Yadgiri Warangal Road Project,21-Feb-2019 - 20-Mar-2019,224962.20,1249790.10,1474752.30,12498.00,31245.00,14747.00,0.00,0.00,0.00,0.30
EE500BIL9001236.pdf,EE500BIL9001236,17,EE500WOD7000236,Yadgiri Warangal Road Project,21-Apr-2019 - 20-May-2019,205823.72,1143465.39,1349289.11,11435.00,28587.00,13492.00,0.00,0.00,0.00,0.11
EE738BIL9000954.pdf,EE738BIL9000954,9,EE738WOD8000143,Villukuri Kanyakumari Road Project,21-Jul-2019 - 20-Aug-2019,101762.78,565348.83,667111.61,5653.00,28267.00,7056.00,0.00,0.00,0.00,-0.39
EC646BIL9003477.pdf,EC646BIL9003477,23,EC646WOD7000098,Hospet Chitradurga Road Project,21-Aug-2019 - 20-Oct-2019,109548.38,608602.22,718150.60,6086.00,30430.00,7181.00,0.00,0.00,0.00,-0.40
EE738BIL0000179.pdf,EE738BIL0000179,11,EE738WOD8000143,Villukuri Kanyakumari Road Project,21-Dec-2019 - 31-Jan-2020,74605.59,414475.50,489081.09,4145.00,20724.00,0.00,0.00,0.00,0.00,0.09
EC646BIL9002776.pdf,EC646BIL9002776,21,EC646WOD7000098,Hospet Chitradurga Road Project,21-Jun-2019 - 20-Jul-2019,73857.62,410320.26,484177.88,4103.00,20516.00,4841.00,0.00,0.00,0.00,-0.12
EC197BIL8000945.pdf,EC197BIL8000945,10,EC197WOD6000126,Bijapur Gulbarga Homnabad Road Project,21-Mar-2019 - 20-Apr-2019,108476.28,602646.00,711122.28,6026.00,30132.00,0.00,1424.00,0.00,0.00,0.28
EH321BIL9003511.pdf,EH321BIL9003511,7,EH321WOD8000161,BIAL Runway,21-May-2019 - 20-Jul-2019,168502.08,936122.75,1104624.83,9361.00,46806.00,0.00,0.00,0.00,0.00,-0.17
EC646BIL9003102.pdf,EC646BIL9003102,22,EC646WOD7000098,Hospet Chitradurga Road Project,21-Jul-2019 - 20-Aug-2019,119551.96,664177.70,783729.66,6642.00,33209.00,7837.00,10500.00,0.00,0.00,-0.34
EC646BIL9002444.pdf,EC646BIL9002444,14,EC646WOD7000273,Hospet Chitradurga Road Project,21-Feb-2019 - 20-Mar-2019,153143.12,850795.20,1003938.32,8508.00,42540.00,10039.00,0.00,0.00,0.00,0.32
EC646BIL9003628.pdf,EC646BIL9003628,24,EC646WOD7000098,Hospet Chitradurga Road Project,21-Oct-2019 - 20-Nov-2019,36214.48,201191.66,237406.14,2012.00,10060.00,2374.00,0.00,0.00,0.00,0.14
EC646BIL9000770.pdf,EC646BIL9000770,18,EC646WOD7000098,Hospet Chitradurga Road Project,21-Jul-2018 - 20-Feb-2019,492083.14,2733795.44,3225878.58,27338.00,136690.00,32258.00,0.00,0.00,0.00,-0.42
EH321BIL9005139.pdf,EH321BIL9005139,8,EH321WOD8000161,BIAL Runway,21-Jul-2019 - 20-Aug-2019,78208.12,434489.60,512697.72,4345.00,21724.00,0.00,38074.00,0.00,0.00,-0.28
EC646BIL9002448.pdf,EC646BIL9002448,20,EC646WOD7000098,Hospet Chitradurga Road Project,21-Apr-2019 - 20-Jun-2019,110938.76,616326.57,727265.33,6163.00,30816.00,7272.00,0.00,0.00,0.00,0.33
LE-LE131501-BIL-22-000001.pdf,LE/LE131501/BIL/22/000001,14,EA705WOD5000237,Tech Mahindra - Bangalore,21-May-2015 - 31-Mar-2017,0.00,0.00,0.00,0.00,-188371.00,188371.00,0.00,0.00,0.00,0.00
EC646BIL9001702.pdf,EC646BIL9001702,19,EC646WOD7000098,Hospet Chitradurga Road Project,21-Feb-2019 - 20-Apr-2019,205980.94,1144338.70,1350319.64,11443.00,57217.00,13503.00,6500.00,0.00,0.00,-0.36
EH321BIL9001746.pdf,EH321BIL9001746,5,EH321WOD8000161,BIAL Runway,21-Feb-2019 - 20-Apr-2019,120497.62,669431.42,789929.04,6694.00,33472.00,0.00,0.00,0.00,0.00,0.04
LE-LE160273-BIL-21-000719.pdf,LE/LE160273/BIL/21/000719,21,EE917WOD8000197,MukkolaKL/TNBorderRoadProject,26-Sep-2021 - 25-Oct-2021,80959.86,449777.00,530736.86,4498.00,22488.85,0.00,47876.83,0.00,0.00,0.18
LE-LE160273-BIL-22-000185.pdf,LE/LE160273/BIL/22/000185,23,EE917WOD8000197,MukkolaKL/TNBorderRoadProject,26-Nov-2021 - 25-Dec-2021,80256.21,445867.85,526124.06,4459.00,22293.39,0.00,34759.00,0.00,0.00,-0.34
EH321BIL9002597.pdf,EH321BIL9002597,6,EH321WOD8000161,BIAL Runway,21-Apr-2019 - 20-May-2019,141672.26,787068.30,928740.56,7871.00,39353.00,0.00,0.00,0.00,0.00,-0.44
LE-LE160273-BIL-21-000156.pdf,LE/LE160273/BIL/21/000156,18,EE917WOD8000197,MukkolaKL/TNBorderRoadProject,27-Apr-2021 - 25-Jul-2021,249107.40,1383930.00,1633037.40,13839.00,69196.50,0.00,31066.00,0.00,0.00,-0.10
EE917BIL1000779.pdf,EE917BIL1000779,17,EE917WOD8000197,MukkolaKL/TNBorderRoadProject,21-Mar-2021 - 30-Apr-2021,113574.87,630971.50,744546.37,6310.00,31549.00,0.00,0.00,0.00,0.00,0.37
LE-LE160273-BIL-21-000332.pdf,LE/LE160273/BIL/21/000332,19,EE917WOD8000197,MukkolaKL/TNBorderRoadProject,26-Jul-2021 - 25-Aug-2021,56903.40,316130.00,373033.40,3161.00,15806.50,2629.00,31335.00,0.00,0.00,-0.10
LE-LE160273-BIL-21-000461.pdf,LE/LE160273/BIL/21/000461,20,EE917WOD8000197,MukkolaKL/TNBorderRoadProject,01-Aug-2021 - 31-Aug-2021,81171.36,450952.00,532123.36,4510.00,22547.60,0.00,47876.83,0.00,0.00,-0.07
EJ337BIL1001343.pdf,EJ337BIL1001343,6,EJ337WOD0000157,Delhi Airport II,21-Jan-2021 - 20-Feb-2021,91289.16,507162.00,598451.16,5072.00,0.00,0.00,13968.00,0.00,0.00,0.16
LE-LE160273-BIL-22-000011.pdf,LE/LE160273/BIL/22/000011,22,EE917WOD8000197,MukkolaKL/TNBorderRoadProject,26-Oct-2021 - 25-Nov-2021,26217.53,145652.96,171870.49,1457.00,7282.65,0.00,0.00,0.00,0.00,-0.16
EE737BIL1000420.pdf,EE737BIL1000420,8,EE737WOD8000281,TN/KL Border Villukuri Road Project,21-Mar-2021 - 31-Mar-2021,221376.03,1229866.88,1451242.91,12299.00,61493.00,0.00,0.00,0.00,0.00,-0.09
EH321BIL9000960.pdf,EH321BIL9000960,4,EH321WOD8000161,BIAL Runway,21-Jan-2019 - 20-Feb-2019,225751.14,1254173.10,1479924.24,12542.00,62709.00,0.00,0.00,0.00,0.00,0.24
LE-LE160143-BIL-21-000379.pdf,LE/LE160143/BIL/21/000379,9,EE737WOD8000281,TN/KL Border Villukuri Road Project,01-Oct-2021 - 31-Oct-2021,90000.00,500000.00,590000.00,5000.00,25000.00,0.00,24798.00,0.00,0.00,0.00
LE-LE160143-BIL-22-000062.pdf,LE/LE160143/BIL/22/000062,10,EE737WOD8000281,TN/KL Border Villukuri Road Project,01-Nov-2021 - 30-Nov-2021,122400.00,680000.00,802400.00,6800.00,34000.00,0.00,5074.00,0.00,0.00,0.00
EE737BIL1000249.pdf,EE737BIL1000249,7,EE737WOD8000281,TN/KL Border Villukuri Road Project,24-Jan-2021 - 20-Mar-2021,94407.12,524484.00,618891.12,5245.00,26224.00,0.00,0.00,0.00,0.00,0.12
EJ337BIL1001860.pdf,EJ337BIL1001860,3,EJ337WOD0000438,Delhi Airport II,14-May-2020 - 31-Dec-2020,53962.20,299790.00,353752.20,2998.00,10601.00,0.00,13218.00,0.00,0.00,0.20
LE-LE151069-FBL-21-000025.pdf,Mobile,MISSING,EE500WOD7000236,Yadgiri Warangal Road Project,01-Mar-2021 - 30-Jun-2021,0.00,0.00,0.00,0.00,-1141828.00,102724.00,0.00,0.00,0.00,0.00
EE500BIL1000328.pdf,EE500BIL1000328,33,EE500WOD7000236,Yadgiri Warangal Road Project,01-Jan-2021 - 28-Feb-2021,469183.96,2606577.86,3075761.82,26066.00,65164.00,30757.00,2562.00,0.00,0.00,-0.18
LE-LE190216-BIL-21-002414.pdf,LE/LE190216/BIL/21/002414,8,EJ337WOD0000157,Delhi Airport II,21-Apr-2021 - 20-Nov-2021,258833.07,1437961.52,1696794.59,28759.00,0.00,0.00,0.00,0.00,0.00,-0.41
LE-LE160144-BIL-21-000198.pdf,LE/LE160144/BIL/21/000198,15,EE738WOD8000143,Villukuri Kanyakumari Road Project,01-Jun-2021 - 31-Aug-2021,83262.29,462568.22,545830.51,4626.00,23128.41,0.00,17525.20,0.00,0.00,-0.10
LE-LE160144-BIL-22-000116.pdf,LE/LE160144/BIL/22/000116,17,EE738WOD8000143,Villukuri Kanyakumari Road Project,01-Nov-2021 - 31-Dec-2021,206132.58,1145181.00,1351313.58,11452.00,57259.05,0.00,19932.00,0.00,0.00,-0.47
LE-LE160144-BIL-21-000395.pdf,LE/LE160144/BIL/21/000395,16,EE738WOD8000143,Villukuri Kanyakumari Road Project,01-Sep-2021 - 31-Oct-2021,103057.92,572544.00,675601.92,5725.00,28627.20,0.00,31670.70,0.00,0.00,0.02
E4078FBL7000038.pdf,Mobile,MISSING,E4078WOD7000003,BMRCL - R 4,17-Nov-2017 - 17-Nov-2017,0.00,0.00,0.00,0.00,-5254.00,5252.00,0.00,0.00,0.00,0.00
LE-LE190216-BIL-21-002202.pdf,LE/LE190216/BIL/21/002202,7,EJ337WOD0000157,Delhi Airport II,21-Feb-2021 - 30-Apr-2021,301269.56,1673719.76,1974989.32,83686.00,0.00,0.00,190637.00,0.00,0.00,0.32
LE-LE180243-BIL-22-000309.pdf,LE/LE180243/BIL/22/000309,1,LE/LE180243/WOD/21/000089,DwarkaExpresswayPKG4,25-Nov-2021 - 24-Jan-2022,30769.96,170944.20,201714.16,1709.00,8547.21,0.00,2788.00,0.00,0.00,-0.05
EE738BIL1000260.pdf,EE738BIL1000260,14,EE738WOD8000143,Villukuri Kanyakumari Road Project,01-Nov-2020 - 31-Mar-2021,314599.37,1747774.38,2062373.75,17478.00,87389.00,0.00,0.00,0.00,0.00,-0.25
EC197FBL0000056.pdf,EC197FBL0000056,11,EC197WOD6000126,Bijapur Gulbarga Homnabad Road Project,01-Apr-2016 - 31-Jul-2019,0.00,0.00,0.00,0.00,-264681.00,52936.00,0.00,0.00,0.00,0.00
LE-LE160273-BIL-22-001259.pdf,LE/LE160273/BIL/22/001259,1,LE/LE160273/WOD/22/000178,MukkolaKL/TNBorderRoadProject,01-Jul-2022 - 30-Sep-2022,110316.96,612872.00,723188.96,6129.00,30643.60,0.00,0.00,0.00,0.00,0.36
EH321BIL1000493.pdf,EH321BIL1000493,12,EH321WOD8000161,BIAL Runway,21-Jan-2021 - 20-Mar-2021,445761.42,2476452.31,2922213.73,24765.00,123823.00,0.00,178954.00,0.00,0.00,-0.27
LE-LE160273-BIL-22-000825.pdf,LE/LE160273/BIL/22/000825,2,LE/LE160273/WOD/22/000044,MukkolaKL/TNBorderRoadProject,13-May-2022 - 20-May-2022,245979.00,1366550.00,1612529.00,27331.00,68327.50,0.00,33148.00,0.00,0.00,-0.50
